sub_n,video_name,frame_n,nose,r_shoulder,r_elbow,r_wrist,l_shoulder,l_elbow,l_wrist,quality
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2389,136-83-7.87638294932,119-89-4.70134861177,113-136-9.97402447324,130-151-9.97402447324,172-94-6.09423206939,178-125-8.64239895768,172-151-8.64239895768,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2390,136-83-8.02868122183,119-89-4.14509192244,113-136-10.0758392895,130-151-10.0758392895,166-94-6.53251525486,178-125-8.8852890305,172-151-8.8852890305,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2391,136-83-7.77650496672,119-89-3.32415149981,113-136-10.1883563286,130-151-10.1883563286,166-94-6.88542234486,178-125-8.87693622298,172-151-8.87693622298,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2392,136-83-7.54663912113,119-89-2.96485543972,113-136-10.0405587527,130-151-10.0405587527,166-94-7.50840100094,178-125-8.8099063697,172-151-8.8099063697,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2393,136-78-8.44191879034,119-89-1.72350140973,113-136-10.0335144127,130-151-10.0335144127,166-94-7.20572779443,178-125-8.83843685545,172-151-8.83843685545,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2394,130-78-7.65806901455,119-89-1.76783776103,113-136-10.0107000708,130-151-10.0107000708,166-94-7.15442612599,178-125-8.8387382039,172-151-8.8387382039,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2395,130-78-7.78389262756,119-89-8.37038362693,113-136-10.0478079264,130-151-10.0478079264,166-94-6.82630306519,178-125-8.67692915647,172-151-8.67692915647,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2396,130-78-7.84306688504,119-89-8.42612196159,113-136-10.1169081481,130-151-10.1169081481,166-94-6.80742096083,178-125-8.76362526581,172-151-8.76362526581,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2397,130-78-8.19509700904,119-89-1.21372860845,113-136-10.0385633945,130-151-10.0385633945,166-94-6.48764599414,178-125-8.54171804884,172-151-8.54171804884,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2398,130-78-8.32462501356,119-89-8.34298164915,113-136-10.0595686251,130-151-10.0595686251,166-94-6.84549843871,178-125-8.52517940713,172-151-8.52517940713,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2399,130-78-8.40866372827,119-89-8.30237568787,113-136-9.99027225193,130-151-9.99027225193,166-94-7.0452703224,178-125-8.52232839252,172-151-8.52232839252,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2400,130-78-8.37008043691,119-89-8.31048195492,113-136-9.94547339727,130-151-9.94547339727,166-94-7.2977203164,178-125-8.43890673214,172-151-8.43890673214,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2401,130-78-8.45752380351,119-89-8.19208620472,113-136-9.94169387863,130-151-9.94169387863,166-94-7.27331489654,178-125-8.3265541163,172-151-8.3265541163,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2402,130-78-8.17151677161,119-89-8.23112562442,113-136-9.96676800818,130-151-9.96676800818,166-94-7.20951426802,178-125-8.5282243392,172-151-8.5282243392,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2403,130-78-8.28126391274,119-89-8.26692455049,113-136-10.0630537059,130-151-10.0630537059,166-94-7.29455621761,178-125-8.58047833839,172-151-8.58047833839,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2404,130-78-8.26846475085,119-89-8.36282386286,113-136-10.1403138947,130-151-10.1403138947,166-94-7.36195587725,178-125-8.36620861675,172-151-8.36620861675,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2405,130-78-8.14550270741,119-89-8.5289282962,113-136-10.195576421,130-151-10.195576421,166-94-7.42283704207,178-125-8.19674839735,172-151-8.19674839735,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2406,130-78-8.09067892361,119-89-8.53640505011,113-136-10.1837935951,130-151-10.1837935951,166-94-7.25791996418,178-125-8.26990601995,172-151-8.26990601995,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2407,130-78-8.11873086623,119-89-8.49083187665,113-136-10.1701690363,130-151-10.1701690363,166-94-7.53654489822,178-125-8.37388658894,172-151-8.37388658894,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2408,130-78-8.50372768006,119-89-8.54992933405,113-136-10.1930578096,130-151-10.1930578096,166-94-7.38198575285,178-125-8.38436087577,172-151-8.38436087577,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2409,130-78-8.53039692032,119-89-8.55565626661,113-136-10.2788427885,130-151-10.2788427885,166-94-7.24316274723,178-125-8.40668013257,172-151-8.40668013257,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2410,130-78-8.49110857644,119-89-8.50739904,113-136-10.2118236517,130-151-10.2118236517,166-94-7.12537901976,178-125-8.38702672466,172-151-8.38702672466,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2411,130-78-8.56119025078,119-89-8.4497027744,113-136-10.2407214698,130-151-10.2407214698,166-94-7.23264628587,178-125-8.47277057045,172-151-8.47277057045,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2412,130-78-8.55184566226,119-89-8.48252032954,113-136-10.2125481982,130-151-10.2125481982,166-94-7.12543942227,178-125-8.69629666935,172-151-8.69629666935,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2413,130-78-8.61792054108,119-89-8.46392891926,113-136-10.1989921702,130-151-10.1989921702,166-94-7.15935410051,178-125-8.71026164212,172-151-8.71026164212,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2414,130-78-8.58692136541,119-89-8.40455998841,113-136-10.173855579,130-151-10.173855579,166-94-7.62945513091,178-125-8.7215824046,172-151-8.7215824046,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2415,130-78-8.51525197714,119-89-8.4238065414,113-136-10.224795103,130-151-10.224795103,166-94-7.68097474873,178-125-8.77052890368,172-151-8.77052890368,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2416,130-78-8.40950905349,119-89-8.33019323076,113-136-10.207350986,130-151-10.207350986,166-94-7.37820615631,178-125-8.7538851674,172-151-8.7538851674,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2417,130-78-8.419384608,119-89-8.19428170652,113-136-10.2643318393,130-151-10.2643318393,166-94-7.26223796355,178-125-8.64557412391,172-151-8.64557412391,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2418,130-78-8.44162358228,119-89-8.19659165111,113-136-10.3082582121,130-151-10.3082582121,166-94-7.26279631003,178-125-8.37160649133,172-151-8.37160649133,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2419,130-78-8.40437508265,119-89-8.11301106799,113-136-10.2714263341,130-151-10.2714263341,166-94-7.1866558688,178-125-8.35385869618,172-151-8.35385869618,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2420,130-78-8.47596930201,119-89-8.12147302404,113-136-10.244584945,130-151-10.244584945,166-94-7.23785689437,178-125-8.2483259057,172-151-8.2483259057,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2421,130-78-7.94159792458,119-83-7.95872382097,113-136-10.1627270829,130-151-10.1627270829,166-94-7.11644186841,178-125-8.4047777534,172-151-8.4047777534,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2422,130-78-8.02924643581,119-83-7.88915491843,113-136-10.135210122,130-151-10.135210122,166-94-7.3957059171,178-125-8.06196248918,172-151-8.06196248918,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2423,130-78-8.06127986633,119-89-8.01405483714,113-136-10.1910088827,130-151-10.1910088827,166-94-7.4273762389,178-125-7.75333171827,172-151-7.75333171827,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2424,130-78-8.0372568193,119-89-8.1493134229,113-136-10.1785686082,130-151-10.1785686082,166-94-7.32649414659,178-125-7.77148030827,172-151-7.77148030827,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2425,130-78-8.09650635334,119-89-8.22076648896,113-136-10.194270543,130-151-10.194270543,166-94-7.39564362696,178-125-8.05263507376,172-151-8.05263507376,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2426,130-78-8.28969578101,119-89-8.24328909692,113-136-10.129206177,130-151-10.129206177,166-94-7.59248255914,178-125-8.22887885426,172-151-8.22887885426,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2427,130-78-8.42843215663,119-89-8.38622533782,113-136-10.1573327078,130-151-10.1573327078,166-94-7.8888233974,178-125-8.35236631655,172-151-8.35236631655,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2428,136-78-7.98568048184,119-89-8.34501578671,113-136-10.1593536492,130-151-10.1593536492,166-94-7.91056039222,178-125-8.55583594203,172-151-8.55583594203,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2429,136-78-8.39516053824,119-89-2.25754550446,113-136-10.1930816647,130-151-10.1930816647,166-94-7.74580655351,178-125-8.4713885471,172-151-8.4713885471,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2430,136-78-8.54275983432,119-89-2.05451071456,113-136-10.1981829085,130-151-10.1981829085,166-94-7.70959151451,178-125-8.43906009531,172-151-8.43906009531,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2431,136-78-8.5979192905,119-89-1.5246684517,113-136-10.1637442128,130-151-10.1637442128,166-94-8.01162976824,178-125-8.47663250691,172-151-8.47663250691,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2432,136-78-8.50368553321,119-89-2.34144163806,113-136-10.2221891212,130-151-10.2221891212,166-94-7.96288646508,178-125-8.62679090293,172-151-8.62679090293,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2433,136-78-8.43352432777,119-89-2.6359502711,113-136-10.1835095254,130-151-10.1835095254,166-94-8.09086623537,178-125-8.94805706351,172-151-8.94805706351,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2434,136-78-8.28716647243,119-89-3.76446211151,113-136-10.277376879,130-151-10.277376879,166-94-8.04582394016,178-125-9.14363924875,172-151-9.14363924875,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2435,136-78-8.25386568204,119-89-4.782850784,113-136-10.3664134452,130-151-10.3664134452,166-94-7.99254465874,178-125-9.06962526635,172-151-9.06962526635,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2436,136-78-8.3528487275,119-89-4.9169463859,113-136-10.3110762768,130-151-10.3110762768,166-94-7.92552189971,178-125-9.08580066041,172-151-9.08580066041,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2437,136-78-8.26277435965,119-89-4.8080238529,113-136-10.3151111211,130-151-10.3151111211,166-94-7.79167562864,178-125-9.02516933074,172-151-9.02516933074,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2438,136-78-8.32128674846,119-89-4.41977429997,113-136-10.3491626979,130-151-10.3491626979,166-94-7.6340810007,178-125-9.09461653894,172-151-9.09461653894,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2439,142-78-8.79881835522,119-89-5.19770508207,113-136-10.3495778444,130-151-10.3495778444,166-94-8.09047233955,178-125-9.09955787981,172-151-9.09955787981,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2440,142-78-9.10467801379,119-89-5.80537200773,113-136-10.2726545354,130-151-10.2726545354,166-94-7.70944221869,178-125-9.00587204431,172-151-9.00587204431,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2441,142-78-9.29436253969,119-89-5.7619183519,113-136-10.2578091088,130-151-10.2578091088,166-94-7.3699959716,178-125-8.82950104114,172-151-8.82950104114,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2442,142-78-9.13778470047,119-89-5.49729105641,113-136-10.2159852316,130-151-10.2159852316,166-94-7.4363534541,178-125-8.78869765649,172-151-8.78869765649,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2443,142-78-9.12191636986,119-89-5.50547174576,113-136-10.2093693986,130-151-10.2093693986,166-94-7.36700897791,178-125-8.62537568086,172-151-8.62537568086,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2444,142-78-9.12552614207,119-89-5.73554411365,113-136-10.2342172839,130-151-10.2342172839,166-94-7.333531585,178-125-8.50827339432,172-151-8.50827339432,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2445,142-78-9.21546207985,119-89-5.29654374018,113-136-10.2150473799,130-151-10.2150473799,166-94-6.95902135012,178-125-8.54774598091,172-151-8.54774598091,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2446,142-78-9.35172233532,119-89-5.35285647533,113-136-10.2525952907,130-151-10.2525952907,166-94-6.73701140964,184-125-9.16258114868,172-151-9.16258114868,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2447,142-78-9.4568360276,119-89-5.27003331687,113-136-10.2457166722,130-151-10.2457166722,166-94-7.06522620574,184-125-9.18062120413,172-151-9.18062120413,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2448,142-78-9.27576600143,119-89-5.44547201444,113-136-10.246313893,130-151-10.246313893,166-94-6.72897459491,184-125-9.26071852659,172-151-9.26071852659,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2449,142-78-9.34501854189,119-89-5.46117821424,113-136-10.2212618063,130-151-10.2212618063,166-94-7.31886513412,184-125-9.28783531961,172-151-9.28783531961,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2450,142-78-9.1129157207,119-89-5.46650065727,113-136-10.2105195861,130-151-10.2105195861,166-94-7.00967293401,184-125-9.33903491733,172-151-9.33903491733,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2451,142-78-8.95361926223,119-89-5.11815584904,113-136-10.1949720773,130-151-10.1949720773,166-94-6.737517588,184-125-9.35389205764,172-151-9.35389205764,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2452,142-78-8.8626884481,119-89-5.63074212319,113-136-10.2357172902,130-151-10.2357172902,166-94-6.92556922254,184-125-9.40989000339,172-151-9.40989000339,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2453,142-78-8.56559514436,119-89-5.84710477464,113-136-10.2504643882,130-151-10.2504643882,166-94-6.82994961305,184-125-9.34482169265,172-151-9.34482169265,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2454,142-78-8.62653889725,119-89-6.16926980318,113-136-10.3331531332,130-151-10.3331531332,166-94-6.97323669372,184-125-9.3914807508,172-151-9.3914807508,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2455,142-78-7.32428580523,119-89-6.16001829537,113-136-10.33642297,130-151-10.33642297,166-94-6.95236423264,184-125-9.41055944213,172-151-9.41055944213,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2456,142-78-7.61161237955,119-89-5.35058133946,113-136-10.3466243618,130-151-10.3466243618,166-94-6.5396778683,184-125-9.35912857219,172-151-9.35912857219,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2457,142-83-8.81655680472,119-89-5.99861203933,113-136-10.4329661428,130-151-10.4329661428,166-94-6.47382090454,184-125-9.49967220035,172-151-9.49967220035,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2458,142-83-9.01656836218,119-89-6.45397350219,113-136-10.4587381399,130-151-10.4587381399,166-89-7.17144732878,184-125-9.48758597691,172-151-9.48758597691,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2459,142-83-9.36407481797,119-89-6.90911949477,113-136-10.4406773724,130-151-10.4406773724,166-89-6.91083209007,184-125-9.54731589489,172-151-9.54731589489,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2460,142-83-9.42138365806,119-89-6.4877688101,113-136-10.4683554607,130-151-10.4683554607,166-89-6.60881710611,184-125-9.61420751514,172-151-9.61420751514,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2461,142-83-9.07873492158,119-89-6.03606794801,113-136-10.4747737092,130-151-10.4747737092,166-89-6.54379566574,184-125-9.59050237207,172-151-9.59050237207,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2462,142-83-9.07913110196,119-89-5.63439689132,113-136-10.3098477805,130-151-10.3098477805,166-89-6.51366211294,184-125-9.49483401195,172-151-9.49483401195,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2463,142-83-8.94777703468,119-89-6.33307476642,113-136-10.3511742406,130-151-10.3511742406,166-89-6.34879884164,184-125-9.55314267106,172-151-9.55314267106,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2464,142-83-8.88315693863,119-89-6.19184293192,113-136-10.3692383799,130-151-10.3692383799,166-89-6.44626147425,184-125-9.54552639906,172-151-9.54552639906,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2465,148-83-8.69377711337,119-89-6.35811534708,113-136-10.3141383718,130-151-10.3141383718,166-89-6.27993631157,184-125-9.50376657655,172-151-9.50376657655,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2466,148-83-8.69176205147,119-89-4.88508792953,113-136-10.2567219308,130-151-10.2567219308,166-89-6.03037574582,184-125-9.48551315462,172-151-9.48551315462,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2467,148-83-8.67346188985,119-89-5.30873329115,113-136-10.3321801311,130-151-10.3321801311,166-89-5.9763393798,184-125-9.52095860894,172-151-9.52095860894,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2468,148-83-8.5806194211,119-89-5.07147828136,113-136-10.3257684575,130-151-10.3257684575,166-89-6.04020774496,184-125-9.52477204942,172-151-9.52477204942,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2469,148-83-9.09998924011,119-89-5.78551956248,113-136-10.3619812405,130-151-10.3619812405,166-89-6.0038599734,184-125-9.50383117117,172-151-9.50383117117,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2470,148-83-9.7150944454,119-89-6.51350349509,113-136-10.3059138779,130-151-10.3059138779,166-89-4.99508417415,184-125-9.50461484035,172-151-9.50461484035,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2471,148-83-9.64395263031,119-89-6.09706191484,113-136-10.2250266999,130-151-10.2250266999,172-89-4.64965986994,184-125-9.39071735322,172-151-9.39071735322,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2472,148-83-9.69450286499,119-89-6.33758402441,113-136-10.1617590541,130-151-10.1617590541,172-89-4.65223550449,184-125-9.51300530152,172-151-9.51300530152,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2473,148-83-9.58026343171,119-89-6.43944005318,113-136-10.1515442175,130-151-10.1515442175,172-89-4.13720406569,184-125-9.40877069895,172-151-9.40877069895,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2474,148-83-9.5766617517,119-89-6.32603131079,113-136-10.1320182569,130-151-10.1320182569,172-89-4.23471564661,184-125-9.3166774455,172-151-9.3166774455,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2475,148-83-9.3802412111,119-89-6.66362327496,113-136-10.1072443815,130-151-10.1072443815,166-89-3.95432405692,184-125-9.2184408015,172-151-9.2184408015,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2476,148-83-9.60576006235,119-89-6.68050399441,113-136-10.1497943225,130-151-10.1497943225,166-89-3.99036369211,184-125-9.13723966745,172-151-9.13723966745,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2477,148-83-9.54723484314,119-89-6.6089206689,113-136-10.1323527343,130-151-10.1323527343,166-89-3.96163023534,184-125-9.13374548114,172-151-9.13374548114,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2478,148-83-9.5143623665,119-89-6.71583644094,113-136-10.2290646631,130-151-10.2290646631,172-89-4.6298364403,184-125-9.1725709356,172-151-9.1725709356,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2479,148-83-9.67481994956,119-89-6.82585961162,113-136-10.2497628961,130-151-10.2497628961,172-89-4.22569660035,184-125-9.23794488098,172-151-9.23794488098,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2480,148-83-9.3706997968,119-89-6.50704035557,113-136-10.2410180572,130-151-10.2410180572,172-89-4.20855663384,184-125-9.14295026516,172-151-9.14295026516,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2481,148-83-9.13948408248,119-89-6.19482169725,113-136-10.1306559865,130-151-10.1306559865,172-89-4.22109502118,184-125-9.14715891607,172-151-9.14715891607,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2482,148-83-9.31071058573,119-89-6.31595798804,113-136-10.0665843895,130-151-10.0665843895,172-89-4.14241081784,184-125-9.21387561283,172-151-9.21387561283,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2483,148-83-9.43186401985,119-89-6.47201949199,113-136-10.1015184793,130-151-10.1015184793,172-89-4.05782581863,184-125-9.17541630896,172-151-9.17541630896,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2484,148-83-9.03271949814,119-89-6.30312383824,113-136-10.0996256221,130-151-10.0996256221,172-89-3.78823594665,184-125-9.22378230446,172-151-9.22378230446,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2485,148-83-9.17456412675,119-89-6.52211473528,113-136-10.077839579,130-151-10.077839579,172-89-4.05768500601,184-125-9.16532034379,172-151-9.16532034379,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2486,148-83-8.95351726686,119-89-6.51745395144,113-136-10.0941208223,130-151-10.0941208223,166-89-3.49081327832,184-125-9.14514134676,172-151-9.14514134676,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,2487,148-83-8.676316812,119-89-6.26538199644,113-136-10.1370870055,130-151-10.1370870055,166-89-3.18811034609,184-125-9.05617268126,172-151-9.05617268126,1
